id;project_name;file_path;route;line_number;code_snippet;source_variable;sink_type;notification_message;is_sanitized;source_of_data;is_dom;label;tool;pattern_id;severity;is_confirmed;taint_flow;sanitization_method;analysis_type;confidence_score;created_at;is_laravel_request;group_name;language_type
8793;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\wysiwyg.js;;3048;"3046:         link.target = '_blank'; | 3047:         link.className = 'mw-link-tip-link'; | >>>         link.innerHTML = node.getAttribute('href'); | 3049:  | 3050:         var editBtn = document.createElement('span');";href;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8794;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\wysiwyg.js;;3052;"3050:         var editBtn = document.createElement('span'); | 3051:         editBtn.className = 'mw-link-tip-edit'; | >>>         editBtn.innerHTML = mw.lang('Edit'); | 3053:  | 3054:         var holder = document.createElement('div');";Edit;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8795;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\wysiwyg.js;;3069;"3067:                 .then(function (result){ | 3068:                     node.href = result.url; | >>>                     node.innerHTML = result.text; | 3070:                     node.target = result.target ? '_blank' : '_self'; | 3071:                     mw.wysiwyg.change(node)";result.text;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8796;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery-ui\jquery-ui-built.js;;733;"9569: 			preventDefault = true; | 9570:  | >>> 		function escape( value ) { | 9572: 			return value.replace( /[\-\[\]{}()*+?.,\\\^$|#\s]/g, ""\\$&"" ); | 9573: 		} (تعقيم: escape)";preventDefault;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8797;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-3.1.0.js;;1239;"8261: 				valueOrFunction; | 8262:  | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + | 8264: 				encodeURIComponent( value == null ? """" : value ); | 8265: 		}; (تعقيم: encodeURIComponent)";null;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8798;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-3.1.0.js;;4700;"8261: 				valueOrFunction; | 8262:  | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + | 8264: 				encodeURIComponent( value == null ? """" : value ); | 8265: 		}; (تعقيم: encodeURIComponent)";null;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8799;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-3.1.0.js;;5891;"8261: 				valueOrFunction; | 8262:  | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + | 8264: 				encodeURIComponent( value == null ? """" : value ); | 8265: 		}; (تعقيم: encodeURIComponent)";null;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8800;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;421;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8801;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;560;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;Function constructor;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-function-constructor-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8802;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;895;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8803;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;930;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8804;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;1995;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8805;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;4064;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8806;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;6063;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8807;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;6290;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;outerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-outerhtml-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8808;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;6298;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8809;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;6391;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8810;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;6469;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8811;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;8608;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8812;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\components\jquery\jquery-built.js;;9338;"7339: 			// If value is a function, invoke it and return its value | 7340: 			value = jQuery.isFunction( value ) ? value() : ( value == null ? """" : value )... | >>> 			s[ s.length ] = encodeURIComponent( key ) + ""="" + encodeURIComponent( value )... | 7342: 		}; | 7343:  (تعقيم: encodeURIComponent)";value;setInterval;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-setinterval-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
